,avg_temp,year,Lat,Long,city
471,29.7,2009-04-30,28.6667,77.2167,Delhi
472,33.2,2009-05-31,28.6667,77.2167,Delhi
473,34.5,2009-06-30,28.6667,77.2167,Delhi
474,32.5,2009-07-31,28.6667,77.2167,Delhi
475,31.3,2009-08-31,28.6667,77.2167,Delhi
476,29.5,2009-09-30,28.6667,77.2167,Delhi
477,26.0,2009-10-31,28.6667,77.2167,Delhi
478,20.3,2009-11-30,28.6667,77.2167,Delhi
479,16.1,2009-12-31,28.6667,77.2167,Delhi
480,13.7,2010-01-31,28.6667,77.2167,Delhi
481,18.7,2010-02-28,28.6667,77.2167,Delhi
482,26.3,2010-03-31,28.6667,77.2167,Delhi
483,32.7,2010-04-30,28.6667,77.2167,Delhi
484,34.7,2010-05-31,28.6667,77.2167,Delhi
485,34.5,2010-06-30,28.6667,77.2167,Delhi
486,31.4,2010-07-31,28.6667,77.2167,Delhi
487,30.1,2010-08-31,28.6667,77.2167,Delhi
488,28.3,2010-09-30,28.6667,77.2167,Delhi
489,26.9,2010-10-31,28.6667,77.2167,Delhi
490,21.3,2010-11-30,28.6667,77.2167,Delhi
491,15.0,2010-12-31,28.6667,77.2167,Delhi
492,12.9,2011-01-31,28.6667,77.2167,Delhi
493,17.6,2011-02-28,28.6667,77.2167,Delhi
494,23.4,2011-03-31,28.6667,77.2167,Delhi
495,28.1,2011-04-30,28.6667,77.2167,Delhi
496,33.4,2011-05-31,28.6667,77.2167,Delhi
497,32.3,2011-06-30,28.6667,77.2167,Delhi
498,31.2,2011-07-31,28.6667,77.2167,Delhi
499,30.3,2011-08-31,28.6667,77.2167,Delhi
500,29.6,2011-09-30,28.6667,77.2167,Delhi
501,26.7,2011-10-31,28.6667,77.2167,Delhi
502,22.1,2011-11-30,28.6667,77.2167,Delhi
503,15.9,2011-12-31,28.6667,77.2167,Delhi
504,13.5,2012-01-31,28.6667,77.2167,Delhi
505,16.8,2012-02-29,28.6667,77.2167,Delhi
506,22.9,2012-03-31,28.6667,77.2167,Delhi
507,28.7,2012-04-30,28.6667,77.2167,Delhi
508,33.5,2012-05-31,28.6667,77.2167,Delhi
509,36.2,2012-06-30,28.6667,77.2167,Delhi
510,31.9,2012-07-31,28.6667,77.2167,Delhi
511,29.8,2012-08-31,28.6667,77.2167,Delhi
512,29.2,2012-09-30,28.6667,77.2167,Delhi
513,25.5,2012-10-31,28.6667,77.2167,Delhi
514,19.8,2012-11-30,28.6667,77.2167,Delhi
515,15.7,2012-12-31,28.6667,77.2167,Delhi
516,12.5,2013-01-31,28.6667,77.2167,Delhi
517,17.0,2013-02-28,28.6667,77.2167,Delhi
518,23.3,2013-03-31,28.6667,77.2167,Delhi
519,28.6,2013-04-30,28.6667,77.2167,Delhi
520,33.8,2013-05-31,28.6667,77.2167,Delhi
521,32.7,2013-06-30,28.6667,77.2167,Delhi
522,30.6,2013-07-31,28.6667,77.2167,Delhi
523,29.7,2013-08-31,28.6667,77.2167,Delhi
524,30.0,2013-09-30,28.6667,77.2167,Delhi
525,26.4,2013-10-31,28.6667,77.2167,Delhi
526,19.7,2013-11-30,28.6667,77.2167,Delhi
527,17.6,2013-12-31,28.6667,77.2167,Delhi
528,13.8,2014-01-31,28.6667,77.2167,Delhi
529,16.1,2014-02-28,28.6667,77.2167,Delhi
530,21.6,2014-03-31,28.6667,77.2167,Delhi
531,27.4,2014-04-30,28.6667,77.2167,Delhi
532,31.5,2014-05-31,28.6667,77.2167,Delhi
533,34.7,2014-06-30,28.6667,77.2167,Delhi
534,32.3,2014-07-31,28.6667,77.2167,Delhi
535,31.7,2014-08-31,28.6667,77.2167,Delhi
536,29.9,2014-09-30,28.6667,77.2167,Delhi
537,26.9,2014-10-31,28.6667,77.2167,Delhi
538,20.6,2014-11-30,28.6667,77.2167,Delhi
539,14.9,2014-12-31,28.6667,77.2167,Delhi
540,12.8,2015-01-31,28.6667,77.2167,Delhi
541,18.8,2015-02-28,28.6667,77.2167,Delhi
542,21.6,2015-03-31,28.6667,77.2167,Delhi
543,28.0,2015-04-30,28.6667,77.2167,Delhi
544,33.6,2015-05-31,28.6667,77.2167,Delhi
545,32.5,2015-06-30,28.6667,77.2167,Delhi
546,30.5,2015-07-31,28.6667,77.2167,Delhi
547,30.4,2015-08-31,28.6667,77.2167,Delhi
548,30.7,2015-09-30,28.6667,77.2167,Delhi
549,26.9,2015-10-31,28.6667,77.2167,Delhi
550,20.8,2015-11-30,28.6667,77.2167,Delhi
551,16.1,2015-12-31,28.6667,77.2167,Delhi
552,15.7,2016-01-31,28.6667,77.2167,Delhi
553,19.0,2016-02-29,28.6667,77.2167,Delhi
554,25.7,2016-03-31,28.6667,77.2167,Delhi
555,25.7,2016-04-30,28.6667,77.2167,Delhi
556,34.7,2016-05-31,28.6667,77.2167,Delhi
557,34.9,2016-06-30,28.6667,77.2167,Delhi
558,30.9,2016-07-31,28.6667,77.2167,Delhi
559,30.9,2016-08-31,28.6667,77.2167,Delhi
560,31.1,2016-09-30,28.6667,77.2167,Delhi
561,28.0,2016-10-31,28.6667,77.2167,Delhi
562,21.8,2016-11-30,28.6667,77.2167,Delhi
563,17.0,2016-12-31,28.6667,77.2167,Delhi
564,15.3,2017-01-31,28.6667,77.2167,Delhi
565,19.4,2017-02-28,28.6667,77.2167,Delhi
566,24.5,2017-03-31,28.6667,77.2167,Delhi
567,24.5,2017-04-30,28.6667,77.2167,Delhi
568,33.9,2017-05-31,28.6667,77.2167,Delhi
569,32.9,2017-06-30,28.6667,77.2167,Delhi
570,31.4,2017-07-31,28.6667,77.2167,Delhi
571,31.0,2017-08-31,28.6667,77.2167,Delhi
572,30.4,2017-09-30,28.6667,77.2167,Delhi
573,27.3,2017-10-31,28.6667,77.2167,Delhi
574,19.0,2017-11-30,28.6667,77.2167,Delhi
575,15.6,2017-12-31,28.6667,77.2167,Delhi
576,13.7,2018-01-31,28.6667,77.2167,Delhi
577,18.2,2018-02-28,28.6667,77.2167,Delhi
578,24.6,2018-03-31,28.6667,77.2167,Delhi
579,29.7,2018-04-30,28.6667,77.2167,Delhi
580,32.8,2018-05-31,28.6667,77.2167,Delhi
581,34.3,2018-06-30,28.6667,77.2167,Delhi
582,31.1,2018-07-31,28.6667,77.2167,Delhi
583,30.5,2018-08-31,28.6667,77.2167,Delhi
584,28.3,2018-09-30,28.6667,77.2167,Delhi
585,26.0,2018-10-31,28.6667,77.2167,Delhi
586,21.5,2018-11-30,28.6667,77.2167,Delhi
587,14.9,2018-12-31,28.6667,77.2167,Delhi
588,14.1,2019-01-31,28.6667,77.2167,Delhi
589,16.0,2019-02-28,28.6667,77.2167,Delhi
590,21.2,2019-03-31,28.6667,77.2167,Delhi
591,29.5,2019-04-30,28.6667,77.2167,Delhi
592,31.9,2019-05-31,28.6667,77.2167,Delhi
593,34.5,2019-06-30,28.6667,77.2167,Delhi
594,32.0,2019-07-31,28.6667,77.2167,Delhi
595,30.7,2019-08-31,28.6667,77.2167,Delhi
596,30.8,2019-09-30,28.6667,77.2167,Delhi
597,26.2,2019-10-31,28.6667,77.2167,Delhi
598,20.7,2019-11-30,28.6667,77.2167,Delhi
599,13.2,2019-12-31,28.6667,77.2167,Delhi
600,13.7,2020-01-31,28.6667,77.2167,Delhi
601,17.0,2020-02-29,28.6667,77.2167,Delhi
602,21.6,2020-03-31,28.6667,77.2167,Delhi
603,27.7,2020-04-30,28.6667,77.2167,Delhi
604,31.9,2020-05-31,28.6667,77.2167,Delhi
605,32.6,2020-06-30,28.6667,77.2167,Delhi
606,31.5,2020-07-31,28.6667,77.2167,Delhi
607,30.6,2020-08-31,28.6667,77.2167,Delhi
608,31.0,2020-09-30,28.6667,77.2167,Delhi
609,25.9,2020-10-31,28.6667,77.2167,Delhi
610,19.0,2020-11-30,28.6667,77.2167,Delhi
611,15.2,2020-12-31,28.6667,77.2167,Delhi
612,13.1,2021-01-31,28.6667,77.2167,Delhi
613,18.6,2021-02-28,28.6667,77.2167,Delhi
614,25.0,2021-03-31,28.6667,77.2167,Delhi
615,28.1,2021-04-30,28.6667,77.2167,Delhi
616,30.4,2021-05-31,28.6667,77.2167,Delhi
617,32.0,2021-06-30,28.6667,77.2167,Delhi
618,31.4,2021-07-31,28.6667,77.2167,Delhi
619,30.8,2021-08-31,28.6667,77.2167,Delhi
620,29.4,2021-09-30,28.6667,77.2167,Delhi
621,26.8,2021-10-31,28.6667,77.2167,Delhi
622,19.9,2021-11-30,28.6667,77.2167,Delhi
623,14.3,2021-12-31,28.6667,77.2167,Delhi
624,12.7,2022-01-31,28.6667,77.2167,Delhi
625,16.9,2022-02-28,28.6667,77.2167,Delhi
626,25.3,2022-03-31,28.6667,77.2167,Delhi
627,31.4,2022-04-30,28.6667,77.2167,Delhi
628,33.0,2022-05-31,28.6667,77.2167,Delhi
629,33.7,2022-06-30,28.6667,77.2167,Delhi
630,30.9,2022-07-31,28.6667,77.2167,Delhi
631,30.6,2022-08-31,28.6667,77.2167,Delhi
632,29.5,2022-09-30,28.6667,77.2167,Delhi
633,24.9,2022-10-31,28.6667,77.2167,Delhi
634,19.9,2022-11-30,28.6667,77.2167,Delhi
635,14.7,2022-12-31,28.6667,77.2167,Delhi
636,11.566397651389915,2023-01-31,28.6667,77.2167,Delhi
637,9.991557153437164,2023-02-28,28.6667,77.2167,Delhi
638,9.200084505883783,2023-03-31,28.6667,77.2167,Delhi
639,8.802305931009128,2023-04-30,28.6667,77.2167,Delhi
640,8.602387345851703,2023-05-31,28.6667,77.2167,Delhi
641,8.501909312102205,2023-06-30,28.6667,77.2167,Delhi
642,8.451408861894512,2023-07-31,28.6667,77.2167,Delhi
643,8.426026883841894,2023-08-31,28.6667,77.2167,Delhi
644,8.413269496358577,2023-09-30,28.6667,77.2167,Delhi
645,8.40685734080589,2023-10-31,28.6667,77.2167,Delhi
646,8.403634400064188,2023-11-30,28.6667,77.2167,Delhi
647,8.402014431758676,2023-12-31,28.6667,77.2167,Delhi
648,8.40120016519412,2024-01-31,28.6667,77.2167,Delhi
649,8.400790873884075,2024-02-29,28.6667,77.2167,Delhi
650,8.400585140747317,2024-03-31,28.6667,77.2167,Delhi
651,8.400481726179738,2024-04-30,28.6667,77.2167,Delhi
652,8.400429745978258,2024-05-31,28.6667,77.2167,Delhi
653,8.400403619064145,2024-06-30,28.6667,77.2167,Delhi
654,8.400390486644257,2024-07-31,28.6667,77.2167,Delhi
655,8.400383885671827,2024-08-31,28.6667,77.2167,Delhi
656,8.400380567662308,2024-09-30,28.6667,77.2167,Delhi
657,8.400378899824092,2024-10-31,28.6667,77.2167,Delhi
658,8.400378061451965,2024-11-30,28.6667,77.2167,Delhi
659,8.400377640021043,2024-12-31,28.6667,77.2167,Delhi
660,8.400377428173872,2025-01-31,28.6667,77.2167,Delhi
661,8.40037732167974,2025-02-28,28.6667,77.2167,Delhi
662,8.400377268145025,2025-03-31,28.6667,77.2167,Delhi
663,8.400377241232643,2025-04-30,28.6667,77.2167,Delhi
664,8.400377227703576,2025-05-31,28.6667,77.2167,Delhi
665,8.40037722090234,2025-06-30,28.6667,77.2167,Delhi
666,8.400377217483209,2025-07-31,28.6667,77.2167,Delhi
667,8.400377215764305,2025-08-31,28.6667,77.2167,Delhi
668,8.400377214900141,2025-09-30,28.6667,77.2167,Delhi
669,8.400377214465683,2025-10-31,28.6667,77.2167,Delhi
670,8.400377214247257,2025-11-30,28.6667,77.2167,Delhi
671,8.400377214137439,2025-12-31,28.6667,77.2167,Delhi
672,8.400377214082225,2026-01-31,28.6667,77.2167,Delhi
673,8.400377214054464,2026-02-28,28.6667,77.2167,Delhi
674,8.400377214040505,2026-03-31,28.6667,77.2167,Delhi
675,8.400377214033487,2026-04-30,28.6667,77.2167,Delhi
676,8.400377214029957,2026-05-31,28.6667,77.2167,Delhi
677,8.400377214028182,2026-06-30,28.6667,77.2167,Delhi
678,8.40037721402729,2026-07-31,28.6667,77.2167,Delhi
679,8.400377214026841,2026-08-31,28.6667,77.2167,Delhi
680,8.400377214026614,2026-09-30,28.6667,77.2167,Delhi
681,8.4003772140265,2026-10-31,28.6667,77.2167,Delhi
682,8.400377214026443,2026-11-30,28.6667,77.2167,Delhi
683,8.400377214026415,2026-12-31,28.6667,77.2167,Delhi
684,8.4003772140264,2027-01-31,28.6667,77.2167,Delhi
685,8.400377214026394,2027-02-28,28.6667,77.2167,Delhi
686,8.40037721402639,2027-03-31,28.6667,77.2167,Delhi
687,8.400377214026388,2027-04-30,28.6667,77.2167,Delhi
688,8.400377214026387,2027-05-31,28.6667,77.2167,Delhi
689,8.400377214026387,2027-06-30,28.6667,77.2167,Delhi
690,8.400377214026387,2027-07-31,28.6667,77.2167,Delhi
691,8.400377214026387,2027-08-31,28.6667,77.2167,Delhi
692,8.400377214026387,2027-09-30,28.6667,77.2167,Delhi
693,8.400377214026387,2027-10-31,28.6667,77.2167,Delhi
694,8.400377214026387,2027-11-30,28.6667,77.2167,Delhi
695,8.400377214026387,2027-12-31,28.6667,77.2167,Delhi
696,8.400377214026387,2028-01-31,28.6667,77.2167,Delhi
697,8.400377214026387,2028-02-29,28.6667,77.2167,Delhi
698,8.400377214026387,2028-03-31,28.6667,77.2167,Delhi
699,8.400377214026387,2028-04-30,28.6667,77.2167,Delhi
700,8.400377214026387,2028-05-31,28.6667,77.2167,Delhi
701,8.400377214026387,2028-06-30,28.6667,77.2167,Delhi
702,8.400377214026387,2028-07-31,28.6667,77.2167,Delhi
703,8.400377214026387,2028-08-31,28.6667,77.2167,Delhi
704,8.400377214026387,2028-09-30,28.6667,77.2167,Delhi
705,8.400377214026387,2028-10-31,28.6667,77.2167,Delhi
706,8.400377214026387,2028-11-30,28.6667,77.2167,Delhi
707,8.400377214026387,2028-12-31,28.6667,77.2167,Delhi
708,8.400377214026387,2029-01-31,28.6667,77.2167,Delhi
709,8.400377214026387,2029-02-28,28.6667,77.2167,Delhi
710,8.400377214026387,2029-03-31,28.6667,77.2167,Delhi
711,8.400377214026387,2029-04-30,28.6667,77.2167,Delhi
712,8.400377214026387,2029-05-31,28.6667,77.2167,Delhi
713,8.400377214026387,2029-06-30,28.6667,77.2167,Delhi
714,8.400377214026387,2029-07-31,28.6667,77.2167,Delhi
715,8.400377214026387,2029-08-31,28.6667,77.2167,Delhi
716,8.400377214026387,2029-09-30,28.6667,77.2167,Delhi
717,8.400377214026387,2029-10-31,28.6667,77.2167,Delhi
718,8.400377214026387,2029-11-30,28.6667,77.2167,Delhi
719,8.400377214026387,2029-12-31,28.6667,77.2167,Delhi
720,0.0,2000-01-31,14.6,120.9833,Manila
721,0.0,2000-02-29,14.6,120.9833,Manila
722,0.0,2000-03-31,14.6,120.9833,Manila
723,0.0,2000-04-30,14.6,120.9833,Manila
724,0.0,2000-05-31,14.6,120.9833,Manila
725,29.2,2000-06-30,14.6,120.9833,Manila
726,29.2,2000-07-31,14.6,120.9833,Manila
727,29.2,2000-08-31,14.6,120.9833,Manila
728,28.0,2000-09-30,14.6,120.9833,Manila
729,28.0,2000-10-31,14.6,120.9833,Manila
730,28.0,2000-11-30,14.6,120.9833,Manila
731,28.0,2000-12-31,14.6,120.9833,Manila
732,28.0,2001-01-31,14.6,120.9833,Manila
733,27.4,2001-02-28,14.6,120.9833,Manila
734,27.4,2001-03-31,14.6,120.9833,Manila
735,27.4,2001-04-30,14.6,120.9833,Manila
736,27.4,2001-05-31,14.6,120.9833,Manila
737,29.3,2001-06-30,14.6,120.9833,Manila
738,28.4,2001-07-31,14.6,120.9833,Manila
739,28.4,2001-08-31,14.6,120.9833,Manila
740,28.4,2001-09-30,14.6,120.9833,Manila
741,28.4,2001-10-31,14.6,120.9833,Manila
742,28.1,2001-11-30,14.6,120.9833,Manila
743,28.1,2001-12-31,14.6,120.9833,Manila
744,28.1,2002-01-31,14.6,120.9833,Manila
745,26.6,2002-02-28,14.6,120.9833,Manila
746,28.2,2002-03-31,14.6,120.9833,Manila
747,28.2,2002-04-30,14.6,120.9833,Manila
748,30.0,2002-05-31,14.6,120.9833,Manila
749,30.0,2002-06-30,14.6,120.9833,Manila
750,27.6,2002-07-31,14.6,120.9833,Manila
751,28.6,2002-08-31,14.6,120.9833,Manila
752,28.2,2002-09-30,14.6,120.9833,Manila
753,28.2,2002-10-31,14.6,120.9833,Manila
754,28.0,2002-11-30,14.6,120.9833,Manila
755,28.0,2002-12-31,14.6,120.9833,Manila
756,26.5,2003-01-31,14.6,120.9833,Manila
757,26.5,2003-02-28,14.6,120.9833,Manila
758,26.5,2003-03-31,14.6,120.9833,Manila
759,30.3,2003-04-30,14.6,120.9833,Manila
760,29.7,2003-05-31,14.6,120.9833,Manila
761,29.7,2003-06-30,14.6,120.9833,Manila
762,29.0,2003-07-31,14.6,120.9833,Manila
763,29.0,2003-08-31,14.6,120.9833,Manila
764,29.0,2003-09-30,14.6,120.9833,Manila
765,28.6,2003-10-31,14.6,120.9833,Manila
766,28.5,2003-11-30,14.6,120.9833,Manila
767,28.5,2003-12-31,14.6,120.9833,Manila
768,28.5,2004-01-31,14.6,120.9833,Manila
769,27.1,2004-02-29,14.6,120.9833,Manila
770,28.7,2004-03-31,14.6,120.9833,Manila
771,30.2,2004-04-30,14.6,120.9833,Manila
772,29.8,2004-05-31,14.6,120.9833,Manila
773,28.3,2004-06-30,14.6,120.9833,Manila
774,28.3,2004-07-31,14.6,120.9833,Manila
775,28.3,2004-08-31,14.6,120.9833,Manila
776,28.9,2004-09-30,14.6,120.9833,Manila
777,28.4,2004-10-31,14.6,120.9833,Manila
778,27.9,2004-11-30,14.6,120.9833,Manila
779,27.0,2004-12-31,14.6,120.9833,Manila
780,27.0,2005-01-31,14.6,120.9833,Manila
781,27.6,2005-02-28,14.6,120.9833,Manila
782,28.1,2005-03-31,14.6,120.9833,Manila
783,29.5,2005-04-30,14.6,120.9833,Manila
784,30.5,2005-05-31,14.6,120.9833,Manila
785,30.5,2005-06-30,14.6,120.9833,Manila
786,28.8,2005-07-31,14.6,120.9833,Manila
787,28.1,2005-08-31,14.6,120.9833,Manila
788,28.3,2005-09-30,14.6,120.9833,Manila
789,28.0,2005-10-31,14.6,120.9833,Manila
790,28.4,2005-11-30,14.6,120.9833,Manila
791,26.9,2005-12-31,14.6,120.9833,Manila
792,27.1,2006-01-31,14.6,120.9833,Manila
793,27.6,2006-02-28,14.6,120.9833,Manila
794,28.7,2006-03-31,14.6,120.9833,Manila
795,30.1,2006-04-30,14.6,120.9833,Manila
796,29.9,2006-05-31,14.6,120.9833,Manila
797,29.9,2006-06-30,14.6,120.9833,Manila
798,28.0,2006-07-31,14.6,120.9833,Manila
799,28.0,2006-08-31,14.6,120.9833,Manila
800,28.7,2006-09-30,14.6,120.9833,Manila
801,28.4,2006-10-31,14.6,120.9833,Manila
802,28.9,2006-11-30,14.6,120.9833,Manila
803,28.2,2006-12-31,14.6,120.9833,Manila
804,27.5,2007-01-31,14.6,120.9833,Manila
805,27.5,2007-02-28,14.6,120.9833,Manila
806,28.9,2007-03-31,14.6,120.9833,Manila
807,30.4,2007-04-30,14.6,120.9833,Manila
808,30.1,2007-05-31,14.6,120.9833,Manila
809,30.2,2007-06-30,14.6,120.9833,Manila
810,29.4,2007-07-31,14.6,120.9833,Manila
811,29.4,2007-08-31,14.6,120.9833,Manila
812,28.5,2007-09-30,14.6,120.9833,Manila
813,28.2,2007-10-31,14.6,120.9833,Manila
814,27.4,2007-11-30,14.6,120.9833,Manila
815,27.8,2007-12-31,14.6,120.9833,Manila
816,27.3,2008-01-31,14.6,120.9833,Manila
817,26.8,2008-02-29,14.6,120.9833,Manila
818,28.1,2008-03-31,14.6,120.9833,Manila
819,30.1,2008-04-30,14.6,120.9833,Manila
820,28.7,2008-05-31,14.6,120.9833,Manila
821,29.6,2008-06-30,14.6,120.9833,Manila
822,28.4,2008-07-31,14.6,120.9833,Manila
823,28.0,2008-08-31,14.6,120.9833,Manila
824,28.5,2008-09-30,14.6,120.9833,Manila
825,28.7,2008-10-31,14.6,120.9833,Manila
826,28.2,2008-11-30,14.6,120.9833,Manila
827,27.2,2008-12-31,14.6,120.9833,Manila
828,26.0,2009-01-31,14.6,120.9833,Manila
829,27.9,2009-02-28,14.6,120.9833,Manila
830,29.1,2009-03-31,14.6,120.9833,Manila
831,28.6,2009-04-30,14.6,120.9833,Manila
832,29.3,2009-05-31,14.6,120.9833,Manila
833,28.6,2009-06-30,14.6,120.9833,Manila
834,28.3,2009-07-31,14.6,120.9833,Manila
835,28.9,2009-08-31,14.6,120.9833,Manila
836,27.8,2009-09-30,14.6,120.9833,Manila
837,28.1,2009-10-31,14.6,120.9833,Manila
838,28.4,2009-11-30,14.6,120.9833,Manila
839,27.0,2009-12-31,14.6,120.9833,Manila
840,27.0,2010-01-31,14.6,120.9833,Manila
841,28.3,2010-02-28,14.6,120.9833,Manila
842,29.0,2010-03-31,14.6,120.9833,Manila
843,30.4,2010-04-30,14.6,120.9833,Manila
844,31.6,2010-05-31,14.6,120.9833,Manila
845,30.0,2010-06-30,14.6,120.9833,Manila
846,29.2,2010-07-31,14.6,120.9833,Manila
847,28.5,2010-08-31,14.6,120.9833,Manila
848,29.1,2010-09-30,14.6,120.9833,Manila
849,28.6,2010-10-31,14.6,120.9833,Manila
850,28.3,2010-11-30,14.6,120.9833,Manila
851,27.7,2010-12-31,14.6,120.9833,Manila
852,26.8,2011-01-31,14.6,120.9833,Manila
853,27.2,2011-02-28,14.6,120.9833,Manila
854,27.9,2011-03-31,14.6,120.9833,Manila
855,28.8,2011-04-30,14.6,120.9833,Manila
856,29.6,2011-05-31,14.6,120.9833,Manila
857,29.0,2011-06-30,14.6,120.9833,Manila
858,28.2,2011-07-31,14.6,120.9833,Manila
859,28.4,2011-08-31,14.6,120.9833,Manila
860,28.4,2011-09-30,14.6,120.9833,Manila
861,28.8,2011-10-31,14.6,120.9833,Manila
862,28.2,2011-11-30,14.6,120.9833,Manila
863,27.8,2011-12-31,14.6,120.9833,Manila
864,27.7,2012-01-31,14.6,120.9833,Manila
865,28.0,2012-02-29,14.6,120.9833,Manila
866,28.4,2012-03-31,14.6,120.9833,Manila
867,30.5,2012-04-30,14.6,120.9833,Manila
868,29.6,2012-05-31,14.6,120.9833,Manila
869,29.0,2012-06-30,14.6,120.9833,Manila
870,28.4,2012-07-31,14.6,120.9833,Manila
871,27.5,2012-08-31,14.6,120.9833,Manila
872,28.1,2012-09-30,14.6,120.9833,Manila
873,28.3,2012-10-31,14.6,120.9833,Manila
874,28.8,2012-11-30,14.6,120.9833,Manila
875,28.5,2012-12-31,14.6,120.9833,Manila
876,26.5,2013-01-31,14.6,120.9833,Manila
877,27.8,2013-02-28,14.6,120.9833,Manila
878,28.4,2013-03-31,14.6,120.9833,Manila
879,30.7,2013-04-30,14.6,120.9833,Manila
880,30.4,2013-05-31,14.6,120.9833,Manila
881,29.7,2013-06-30,14.6,120.9833,Manila
882,27.4,2013-07-31,14.6,120.9833,Manila
883,28.0,2013-08-31,14.6,120.9833,Manila
884,27.4,2013-09-30,14.6,120.9833,Manila
885,27.9,2013-10-31,14.6,120.9833,Manila
886,28.1,2013-11-30,14.6,120.9833,Manila
887,27.6,2013-12-31,14.6,120.9833,Manila
888,25.6,2014-01-31,14.6,120.9833,Manila
889,26.6,2014-02-28,14.6,120.9833,Manila
890,28.2,2014-03-31,14.6,120.9833,Manila
891,29.9,2014-04-30,14.6,120.9833,Manila
892,30.9,2014-05-31,14.6,120.9833,Manila
893,29.1,2014-06-30,14.6,120.9833,Manila
894,28.0,2014-07-31,14.6,120.9833,Manila
895,27.2,2014-08-31,14.6,120.9833,Manila
896,28.1,2014-09-30,14.6,120.9833,Manila
897,28.1,2014-10-31,14.6,120.9833,Manila
898,28.0,2014-11-30,14.6,120.9833,Manila
899,26.9,2014-12-31,14.6,120.9833,Manila
900,25.6,2015-01-31,14.6,120.9833,Manila
901,26.4,2015-02-28,14.6,120.9833,Manila
902,27.6,2015-03-31,14.6,120.9833,Manila
903,29.5,2015-04-30,14.6,120.9833,Manila
904,30.3,2015-05-31,14.6,120.9833,Manila
905,30.0,2015-06-30,14.6,120.9833,Manila
906,28.4,2015-07-31,14.6,120.9833,Manila
907,28.7,2015-08-31,14.6,120.9833,Manila
908,28.6,2015-09-30,14.6,120.9833,Manila
909,28.7,2015-10-31,14.6,120.9833,Manila
910,28.8,2015-11-30,14.6,120.9833,Manila
911,27.3,2015-12-31,14.6,120.9833,Manila
912,27.7,2016-01-31,14.6,120.9833,Manila
913,27.1,2016-02-29,14.6,120.9833,Manila
914,28.7,2016-03-31,14.6,120.9833,Manila
915,30.6,2016-04-30,14.6,120.9833,Manila
916,30.6,2016-05-31,14.6,120.9833,Manila
917,29.7,2016-06-30,14.6,120.9833,Manila
918,29.0,2016-07-31,14.6,120.9833,Manila
919,28.3,2016-08-31,14.6,120.9833,Manila
920,28.6,2016-09-30,14.6,120.9833,Manila
921,28.6,2016-10-31,14.6,120.9833,Manila
922,28.1,2016-11-30,14.6,120.9833,Manila
923,27.8,2016-12-31,14.6,120.9833,Manila
924,26.6,2017-01-31,14.6,120.9833,Manila
925,26.5,2017-02-28,14.6,120.9833,Manila
926,28.2,2017-03-31,14.6,120.9833,Manila
927,29.4,2017-04-30,14.6,120.9833,Manila
928,30.4,2017-05-31,14.6,120.9833,Manila
929,29.7,2017-06-30,14.6,120.9833,Manila
930,28.4,2017-07-31,14.6,120.9833,Manila
931,28.8,2017-08-31,14.6,120.9833,Manila
932,28.9,2017-09-30,14.6,120.9833,Manila
933,28.2,2017-10-31,14.6,120.9833,Manila
934,28.3,2017-11-30,14.6,120.9833,Manila
935,27.3,2017-12-31,14.6,120.9833,Manila
936,27.1,2018-01-31,14.6,120.9833,Manila
937,27.7,2018-02-28,14.6,120.9833,Manila
938,28.0,2018-03-31,14.6,120.9833,Manila
939,29.7,2018-04-30,14.6,120.9833,Manila
940,30.8,2018-05-31,14.6,120.9833,Manila
941,28.4,2018-06-30,14.6,120.9833,Manila
942,27.6,2018-07-31,14.6,120.9833,Manila
943,28.2,2018-08-31,14.6,120.9833,Manila
944,28.4,2018-09-30,14.6,120.9833,Manila
945,28.9,2018-10-31,14.6,120.9833,Manila
946,28.7,2018-11-30,14.6,120.9833,Manila
947,27.3,2018-12-31,14.6,120.9833,Manila
948,27.1,2019-01-31,14.6,120.9833,Manila
949,27.2,2019-02-28,14.6,120.9833,Manila
950,28.8,2019-03-31,14.6,120.9833,Manila
951,30.8,2019-04-30,14.6,120.9833,Manila
952,30.2,2019-05-31,14.6,120.9833,Manila
953,30.3,2019-06-30,14.6,120.9833,Manila
954,28.8,2019-07-31,14.6,120.9833,Manila
955,28.0,2019-08-31,14.6,120.9833,Manila
956,28.2,2019-09-30,14.6,120.9833,Manila
957,29.2,2019-10-31,14.6,120.9833,Manila
958,28.4,2019-11-30,14.6,120.9833,Manila
959,28.1,2019-12-31,14.6,120.9833,Manila
960,27.1,2020-01-31,14.6,120.9833,Manila
961,27.1,2020-02-29,14.6,120.9833,Manila
962,29.4,2020-03-31,14.6,120.9833,Manila
963,30.1,2020-04-30,14.6,120.9833,Manila
964,30.7,2020-05-31,14.6,120.9833,Manila
965,30.3,2020-06-30,14.6,120.9833,Manila
966,30.1,2020-07-31,14.6,120.9833,Manila
967,30.0,2020-08-31,14.6,120.9833,Manila
968,29.6,2020-09-30,14.6,120.9833,Manila
969,28.1,2020-10-31,14.6,120.9833,Manila
970,28.1,2020-11-30,14.6,120.9833,Manila
971,27.8,2020-12-31,14.6,120.9833,Manila
972,27.0,2021-01-31,14.6,120.9833,Manila
973,27.1,2021-02-28,14.6,120.9833,Manila
974,28.9,2021-03-31,14.6,120.9833,Manila
975,29.3,2021-04-30,14.6,120.9833,Manila
